OrderID,LineNo,ShipperID,CustomerID,ProductID,EmployeeID,ShipmentDate,Status
15204,3,5,19,33,3,10/17/2011 0:00,shipped
15204,4,5,19,65,3,10/17/2011 0:00,shipped
15205,1,4,87,1,7,10/23/2011 0:00,ordered
15205,2,4,87,13,7,10/23/2011 0:00,shipped
15206,1,1,27,51,6,10/30/2011 0:00,replaced
15206,2,1,27,18,6,10/30/2011 0:00,ordered
15207,1,4,10,24,1,10/21/2011 0:00,returned
15207,2,4,10,62,1,10/21/2011 0:00,returned
15209,1,1,79,63,8,9/16/2011 0:00,returned
15209,2,1,79,56,8,9/16/2011 0:00,ordered
15210,1,2,23,59,6,8/12/2011 0:00,shipped
15210,2,2,23,29,6,8/12/2011 0:00,shipped
15210,3,2,23,5,6,8/12/2011 0:00,returned
15210,4,2,23,2,6,8/12/2011 0:00,replaced
15211,1,2,42,71,1,11/2/2011 0:00,shipped
15211,2,2,42,13,1,11/2/2011 0:00,replaced
15211,3,2,42,64,1,11/2/2011 0:00,returned
15211,4,2,42,24,1,11/2/2011 0:00,ordered
15211,5,2,42,1,1,11/2/2011 0:00,replaced
15212,1,2,89,38,9,8/16/2011 0:00,replaced
15212,2,2,89,36,9,8/16/2011 0:00,ordered
15212,3,2,89,59,9,8/16/2011 0:00,returned
15213,1,5,82,69,1,10/30/2011 0:00,ordered
15213,2,5,82,53,1,10/30/2011 0:00,ordered
15214,1,1,37,61,9,8/29/2011 0:00,ordered
15214,2,1,37,44,9,8/29/2011 0:00,replaced
15214,3,1,37,21,9,8/29/2011 0:00,shipped
15215,1,5,76,54,5,1/11/2012 0:00,returned
15215,2,5,76,1,5,1/11/2012 0:00,returned
15215,3,5,76,35,5,1/11/2012 0:00,replaced
15215,4,5,76,42,5,1/11/2012 0:00,returned
15216,1,1,17,13,8,9/9/2011 0:00,ordered
15216,2,1,17,59,8,9/9/2011 0:00,returned
15217,1,3,30,70,4,10/29/2011 0:00,ordered
15218,1,4,23,52,6,9/19/2011 0:00,ordered
15218,2,4,23,40,6,9/19/2011 0:00,ordered
15218,3,4,23,71,6,9/19/2011 0:00,returned
15219,1,2,47,49,3,10/3/2011 0:00,shipped
15219,2,2,47,28,3,10/3/2011 0:00,returned
15219,3,2,47,57,3,10/3/2011 0:00,returned
15219,4,2,47,35,3,10/3/2011 0:00,ordered
15220,1,5,32,21,1,7/15/2011 0:00,ordered
15221,1,3,80,63,1,9/18/2011 0:00,ordered
15221,2,3,80,2,1,9/18/2011 0:00,replaced
15222,1,5,59,44,5,8/9/2011 0:00,replaced
15222,2,5,59,61,5,8/9/2011 0:00,replaced
15223,1,2,19,11,9,8/29/2011 0:00,returned
15224,1,3,91,62,8,9/20/2011 0:00,ordered
15225,1,2,10,51,1,10/6/2011 0:00,ordered
15225,2,2,10,33,1,10/6/2011 0:00,returned
15226,1,2,23,35,6,10/25/2011 0:00,ordered
15226,2,2,23,32,6,10/25/2011 0:00,shipped
15226,3,2,23,12,6,10/25/2011 0:00,returned
15228,1,1,10,68,1,7/9/2011 0:00,ordered
15229,1,2,31,12,9,10/13/2011 0:00,shipped
15229,2,2,31,2,9,10/13/2011 0:00,shipped
15230,1,2,23,76,6,2/12/2012 0:00,ordered
15231,1,4,1,24,8,6/25/2011 0:00,replaced
15232,1,4,34,61,3,10/19/2011 0:00,returned
15232,2,4,34,43,3,10/19/2011 0:00,returned
15233,1,3,59,32,4,7/20/2011 0:00,returned
15233,2,3,59,64,4,7/20/2011 0:00,replaced
15233,3,3,59,18,4,7/20/2011 0:00,replaced
15234,1,1,12,67,9,9/18/2011 0:00,replaced
15234,2,1,12,33,9,9/18/2011 0:00,ordered
15235,1,3,35,57,9,9/7/2011 0:00,returned
15235,2,3,35,24,9,9/7/2011 0:00,ordered
15235,3,3,35,25,9,9/7/2011 0:00,ordered
15235,4,3,35,51,9,9/7/2011 0:00,replaced
15236,1,4,19,60,3,6/30/2011 0:00,replaced
15236,2,4,19,55,3,6/30/2011 0:00,returned
15236,3,4,19,7,3,6/30/2011 0:00,returned
15237,1,1,53,70,2,10/20/2011 0:00,shipped
15238,1,1,6,60,7,9/30/2011 0:00,replaced
15238,2,1,6,61,7,9/30/2011 0:00,shipped
15238,3,1,6,21,7,9/30/2011 0:00,shipped
15239,1,5,19,17,9,11/19/2011 0:00,shipped
15239,2,5,19,13,9,11/19/2011 0:00,returned
15239,3,5,19,60,9,11/19/2011 0:00,returned
15240,1,1,27,60,6,8/26/2011 0:00,replaced
15240,2,1,27,77,6,8/26/2011 0:00,returned
15241,1,2,32,60,1,9/29/2011 0:00,replaced
15242,1,2,59,53,5,12/18/2011 0:00,ordered
15242,2,2,59,70,5,12/18/2011 0:00,ordered
15243,1,2,37,34,3,8/27/2011 0:00,replaced
15243,2,2,37,41,3,8/27/2011 0:00,shipped
15243,3,2,37,40,3,8/27/2011 0:00,returned
15244,1,1,1,53,7,12/12/2011 0:00,shipped
15244,2,1,1,55,7,12/12/2011 0:00,shipped
15244,3,1,1,41,7,12/12/2011 0:00,shipped
15244,4,1,1,17,7,12/12/2011 0:00,returned
15244,5,1,1,68,7,12/12/2011 0:00,shipped
15246,1,1,89,34,9,10/5/2011 0:00,returned
15246,2,1,89,19,9,10/5/2011 0:00,returned
15246,3,1,89,16,9,10/5/2011 0:00,shipped
15247,1,1,17,41,8,9/19/2011 0:00,shipped
15248,1,1,62,77,3,8/7/2011 0:00,returned
15248,2,1,62,28,3,8/7/2011 0:00,replaced
15248,3,1,62,43,3,8/7/2011 0:00,returned
15249,1,3,80,39,1,9/27/2011 0:00,ordered
15250,1,2,44,2,8,8/14/2011 0:00,ordered
15250,2,2,44,16,8,8/14/2011 0:00,replaced
15250,3,2,44,1,8,8/14/2011 0:00,ordered
15250,4,2,44,31,8,8/14/2011 0:00,shipped
15251,1,2,46,7,9,3/2/2012 0:00,replaced
15251,2,2,46,13,9,3/2/2012 0:00,shipped
15252,1,4,32,2,1,10/1/2011 0:00,shipped
15252,2,4,32,64,1,10/1/2011 0:00,replaced
15252,3,4,32,50,1,10/1/2011 0:00,returned
15252,4,4,32,41,1,10/1/2011 0:00,returned
15253,1,4,58,11,8,11/6/2011 0:00,shipped
15253,2,4,58,24,8,11/6/2011 0:00,returned
15254,1,4,73,16,3,6/29/2011 0:00,ordered
15256,1,2,9,14,5,7/29/2011 0:00,ordered
15256,2,2,9,19,5,7/29/2011 0:00,returned
15256,3,2,9,6,5,7/29/2011 0:00,shipped
15258,1,1,22,3,4,3/31/2011 0:00,returned
15258,2,1,22,2,4,3/31/2011 0:00,returned
15259,1,4,55,57,1,7/24/2011 0:00,ordered
15259,2,4,55,13,1,7/24/2011 0:00,shipped
15260,1,3,77,14,1,11/7/2011 0:00,returned
15261,1,4,78,75,1,3/3/2012 0:00,ordered
15262,1,4,22,3,4,9/28/2011 0:00,ordered
15263,1,3,14,22,6,3/2/2011 0:00,ordered
15263,2,3,14,33,6,3/2/2011 0:00,replaced
15263,3,3,14,47,6,3/2/2011 0:00,replaced
15263,4,3,14,9,6,3/2/2011 0:00,ordered
15263,5,3,14,37,6,3/2/2011 0:00,ordered
15263,6,3,14,62,6,3/2/2011 0:00,returned
15263,7,3,14,21,6,3/2/2011 0:00,shipped
15263,8,3,14,24,6,3/2/2011 0:00,ordered
15263,9,3,14,42,6,3/2/2011 0:00,replaced
15263,10,3,14,51,6,3/2/2011 0:00,shipped
15264,1,1,7,38,5,8/21/2010 0:00,shipped
15264,2,1,7,54,5,8/21/2010 0:00,ordered
15264,3,1,7,49,5,8/21/2010 0:00,ordered
15264,4,1,7,28,5,8/21/2010 0:00,replaced
15264,5,1,7,29,5,8/21/2010 0:00,shipped
15265,1,2,63,60,7,6/21/2011 0:00,returned
15265,2,2,63,39,7,6/21/2011 0:00,ordered
15266,1,1,44,25,8,5/4/2008 0:00,replaced
15266,2,1,44,54,8,5/4/2008 0:00,replaced
15266,3,1,44,51,8,5/4/2008 0:00,ordered
15267,1,1,17,75,8,9/21/2010 0:00,ordered
15267,2,1,17,76,8,9/21/2010 0:00,replaced
15267,3,1,17,31,8,9/21/2010 0:00,shipped
15268,1,5,19,71,2,4/15/2008 0:00,shipped
15268,2,5,19,69,2,4/15/2008 0:00,returned
15269,1,2,3,11,2,4/3/2008 0:00,replaced
15270,1,2,29,65,4,5/20/2008 0:00,replaced
15270,2,2,29,77,4,5/20/2008 0:00,ordered
15271,1,3,79,65,7,8/15/2010 0:00,shipped
15271,2,3,79,54,7,8/15/2010 0:00,shipped
15271,3,3,79,34,7,8/15/2010 0:00,returned
15271,4,3,79,77,7,8/15/2010 0:00,ordered
15272,1,4,73,28,3,5/5/2008 0:00,ordered
15272,2,4,73,64,3,5/5/2008 0:00,returned
15272,3,4,73,21,3,5/5/2008 0:00,ordered
15272,4,4,73,57,3,5/5/2008 0:00,ordered
15273,1,2,75,29,1,3/21/2008 0:00,returned
15273,2,2,75,56,1,3/21/2008 0:00,returned
15274,1,1,32,64,1,9/24/2008 0:00,returned
15274,2,1,32,74,1,9/24/2008 0:00,ordered
15274,3,1,32,1,1,9/24/2008 0:00,returned
15275,1,2,41,36,4,5/27/2008 0:00,ordered
15276,1,1,62,38,2,12/8/2010 0:00,ordered
15276,2,1,62,60,2,12/8/2010 0:00,ordered
15276,3,1,62,20,2,12/8/2010 0:00,replaced
15276,4,1,62,72,2,12/8/2010 0:00,returned
15277,1,5,37,58,9,5/4/2011 0:00,ordered
15277,2,5,37,71,9,5/4/2011 0:00,shipped
15278,1,1,91,31,8,10/27/2007 0:00,shipped
15278,2,1,91,58,8,10/27/2007 0:00,replaced
15279,1,4,23,14,6,5/7/2008 0:00,replaced
15279,2,4,23,54,6,5/7/2008 0:00,shipped
15280,1,3,51,31,1,9/26/2009 0:00,shipped
15281,1,3,32,28,1,5/27/2008 0:00,ordered
15281,2,3,32,39,1,5/27/2008 0:00,returned
15282,1,4,24,71,7,3/19/2010 0:00,shipped
15283,1,4,61,63,2,4/22/2008 0:00,returned
15283,2,4,61,65,2,4/22/2008 0:00,returned
15283,3,4,61,41,2,4/22/2008 0:00,shipped
15284,1,2,37,70,9,5/2/2011 0:00,replaced
15284,2,2,37,53,9,5/2/2011 0:00,shipped
15284,3,2,37,60,9,5/2/2011 0:00,returned
15284,4,2,37,30,9,5/2/2011 0:00,replaced
15285,1,5,46,74,2,7/5/2008 0:00,shipped
15286,1,3,19,29,3,4/8/2008 0:00,ordered
15286,2,3,19,74,3,4/8/2008 0:00,ordered
15286,3,3,19,18,3,4/8/2008 0:00,ordered
15286,4,3,19,33,3,4/8/2008 0:00,replaced
15286,5,3,19,5,3,4/8/2008 0:00,replaced
15287,1,1,82,13,1,9/13/2010 0:00,ordered
15287,2,1,82,50,1,9/13/2010 0:00,replaced
15287,3,1,82,56,1,9/13/2010 0:00,ordered
15288,1,2,5,20,2,5/13/2008 0:00,replaced
15288,2,2,5,60,2,5/13/2008 0:00,ordered
15289,1,2,75,7,1,10/5/2010 0:00,returned
15289,2,2,75,60,1,10/5/2010 0:00,returned
15289,3,2,75,68,1,10/5/2010 0:00,returned
15290,1,1,21,34,2,9/26/2010 0:00,ordered
15290,2,1,21,24,2,9/26/2010 0:00,shipped
15291,1,1,73,28,9,6/22/2010 0:00,shipped
15291,2,1,73,71,9,6/22/2010 0:00,returned
15291,3,1,73,24,9,6/22/2010 0:00,replaced
15291,4,1,73,59,9,6/22/2010 0:00,shipped
15292,1,4,37,53,3,12/1/2008 0:00,replaced
15292,2,4,37,45,3,12/1/2008 0:00,returned
15292,3,4,37,52,3,12/1/2008 0:00,shipped
15293,1,4,19,10,9,5/19/2009 0:00,shipped
15293,2,4,19,55,9,5/19/2009 0:00,replaced
15293,3,4,19,62,9,5/19/2009 0:00,ordered
15293,4,4,19,70,9,5/19/2009 0:00,replaced
15294,1,5,32,35,1,10/17/2008 0:00,shipped
15294,2,5,32,72,1,10/17/2008 0:00,returned
15294,3,5,32,31,1,10/17/2008 0:00,replaced
15294,4,5,32,46,1,10/17/2008 0:00,shipped
15295,1,4,17,13,8,5/16/2009 0:00,replaced
15296,1,1,59,69,4,5/30/2009 0:00,returned
15297,1,3,73,26,9,12/11/2008 0:00,replaced
15297,2,3,73,31,9,12/11/2008 0:00,returned
15297,3,3,73,14,9,12/11/2008 0:00,ordered
15297,4,3,73,2,9,12/11/2008 0:00,returned
15297,5,3,73,25,9,12/11/2008 0:00,returned
15298,1,5,36,13,1,4/13/2009 0:00,shipped
15298,2,5,36,62,1,4/13/2009 0:00,ordered
15299,1,3,35,46,3,6/12/2009 0:00,ordered
15299,2,3,35,53,3,6/12/2009 0:00,returned
15299,3,3,35,69,3,6/12/2009 0:00,returned
15300,1,3,25,72,7,10/16/2010 0:00,replaced
15300,2,3,25,71,7,10/16/2010 0:00,replaced
15300,3,3,25,23,7,10/16/2010 0:00,replaced
15301,1,3,60,21,5,1/10/2011 0:00,ordered
15301,2,3,60,51,5,1/10/2011 0:00,returned
15302,1,5,71,55,3,2/25/2009 0:00,shipped
15302,2,5,71,35,3,2/25/2009 0:00,returned
15303,1,3,79,77,7,7/24/2009 0:00,replaced
15303,2,3,79,71,7,7/24/2009 0:00,returned
15303,3,3,79,76,7,7/24/2009 0:00,replaced
15303,4,3,79,68,7,7/24/2009 0:00,returned
15304,1,2,19,49,9,11/19/2008 0:00,shipped
15304,2,2,19,29,9,11/19/2008 0:00,returned
15304,3,2,19,35,9,11/19/2008 0:00,ordered
15305,1,5,82,30,1,4/12/2009 0:00,ordered
15305,2,5,82,71,1,4/12/2009 0:00,returned
15305,3,5,82,56,1,4/12/2009 0:00,returned
15305,4,5,82,65,1,4/12/2009 0:00,replaced
15306,1,1,20,63,4,7/29/2008 0:00,returned
15306,2,1,20,23,4,7/29/2008 0:00,returned
15307,1,2,20,16,4,3/24/2009 0:00,shipped
15307,2,2,20,48,4,3/24/2009 0:00,shipped
15308,1,3,49,49,6,10/8/2008 0:00,returned
15308,2,3,49,42,6,10/8/2008 0:00,returned
15308,3,3,49,26,6,10/8/2008 0:00,replaced
15309,1,2,47,3,2,6/28/2008 0:00,returned
15310,1,3,62,1,2,9/15/2009 0:00,shipped
15310,2,3,62,40,2,9/15/2009 0:00,ordered
15310,3,3,62,36,2,9/15/2009 0:00,ordered
15310,4,3,62,21,2,9/15/2009 0:00,returned
15310,5,3,62,28,2,9/15/2009 0:00,returned
15311,1,2,56,71,8,6/20/2008 0:00,shipped
15311,2,2,56,69,8,6/20/2008 0:00,ordered
15311,3,2,56,11,8,6/20/2008 0:00,ordered
15312,1,4,23,37,6,4/20/2009 0:00,shipped
15312,2,4,23,62,6,4/20/2009 0:00,replaced
15312,3,4,23,54,6,4/20/2009 0:00,shipped
15313,1,5,54,14,3,10/7/2008 0:00,shipped
15313,2,5,54,21,3,10/7/2008 0:00,returned
15314,1,4,10,33,1,6/20/2008 0:00,returned
15314,2,4,10,59,1,6/20/2008 0:00,returned
15315,1,3,10,44,1,5/7/2011 0:00,ordered
15315,2,3,10,59,1,5/7/2011 0:00,returned
15315,3,3,10,41,1,5/7/2011 0:00,returned
15316,1,1,87,14,8,12/3/2008 0:00,returned
15317,1,1,41,1,5,4/27/2009 0:00,returned
15317,2,1,41,62,5,4/27/2009 0:00,replaced
15317,3,1,41,76,5,4/27/2009 0:00,ordered
15318,1,2,21,33,3,7/6/2008 0:00,returned
15318,2,2,21,19,3,7/6/2008 0:00,returned
15319,1,4,37,17,3,5/30/2008 0:00,returned
15319,2,4,37,33,3,5/30/2008 0:00,returned
15320,1,5,32,19,1,4/29/2009 0:00,replaced
15320,2,5,32,53,1,4/29/2009 0:00,ordered
15320,3,5,32,57,1,4/29/2009 0:00,shipped
15321,1,1,73,77,9,7/13/2010 0:00,returned
15321,2,1,73,46,9,7/13/2010 0:00,shipped
15321,3,1,73,68,9,7/13/2010 0:00,returned
15321,4,1,73,38,9,7/13/2010 0:00,replaced
15322,1,2,63,74,7,7/2/2009 0:00,returned
15322,2,2,63,47,7,7/2/2009 0:00,shipped
15322,3,2,63,2,7,7/2/2009 0:00,replaced
15322,4,2,63,61,7,7/2/2009 0:00,returned
15323,1,5,44,60,7,6/15/2009 0:00,returned
15323,2,5,44,69,7,6/15/2009 0:00,shipped
15324,1,4,37,9,9,5/31/2010 0:00,ordered
15324,2,4,37,70,9,5/31/2010 0:00,ordered
15324,3,4,37,13,9,5/31/2010 0:00,returned
15324,4,4,37,73,9,5/31/2010 0:00,ordered
15325,1,3,61,19,2,7/15/2008 0:00,shipped
15325,2,3,61,77,2,7/15/2008 0:00,ordered
15325,3,3,61,53,2,7/15/2008 0:00,shipped
15325,4,3,61,26,2,7/15/2008 0:00,shipped
15326,1,1,27,26,6,7/4/2008 0:00,replaced
15327,1,2,31,31,2,9/27/2008 0:00,replaced
15327,2,2,31,59,2,9/27/2008 0:00,shipped
15328,1,5,51,38,1,11/24/2009 0:00,replaced
15328,2,5,51,35,1,11/24/2009 0:00,returned
15328,3,5,51,68,1,11/24/2009 0:00,ordered
15329,1,1,41,55,4,5/3/2009 0:00,shipped
15329,2,1,41,76,4,5/3/2009 0:00,replaced
15330,1,5,29,64,5,7/31/2010 0:00,replaced
15330,2,5,29,56,5,7/31/2010 0:00,shipped
15331,1,1,59,14,4,12/27/2008 0:00,replaced
15332,1,2,66,46,6,7/20/2010 0:00,ordered
15333,1,4,37,63,9,9/6/2008 0:00,shipped
15333,2,4,37,50,9,9/6/2008 0:00,replaced
15334,1,2,44,56,7,8/3/2009 0:00,replaced
15334,2,2,44,17,7,8/3/2009 0:00,shipped
15334,3,2,44,21,7,8/3/2009 0:00,returned
15334,4,2,44,59,7,8/3/2009 0:00,returned
15335,1,3,32,47,1,6/22/2008 0:00,replaced
15335,2,3,32,17,1,6/22/2008 0:00,shipped
15335,3,3,32,40,1,6/22/2008 0:00,returned
15336,1,3,23,54,6,4/29/2008 0:00,replaced
15336,2,3,23,26,6,4/29/2008 0:00,replaced
15337,1,5,60,56,4,7/21/2008 0:00,shipped
15338,1,5,23,11,6,4/17/2009 0:00,replaced
15338,2,5,23,76,6,4/17/2009 0:00,ordered
15339,1,2,16,2,2,8/19/2008 0:00,ordered
15339,2,2,16,72,2,8/19/2008 0:00,ordered
15339,3,2,16,22,2,8/19/2008 0:00,ordered
15340,1,5,7,56,5,8/27/2009 0:00,shipped
15340,2,5,7,64,5,8/27/2009 0:00,returned
15340,3,5,7,46,5,8/27/2009 0:00,replaced
15340,4,5,7,75,5,8/27/2009 0:00,replaced
15341,1,4,79,53,7,6/14/2009 0:00,replaced
15342,1,5,79,57,7,4/7/2010 0:00,returned
15342,2,5,79,34,7,4/7/2010 0:00,ordered
15342,3,5,79,19,7,4/7/2010 0:00,ordered
15343,1,1,51,12,1,10/27/2008 0:00,replaced
15343,2,1,51,16,1,10/27/2008 0:00,ordered
15343,3,1,51,64,1,10/27/2008 0:00,ordered
15343,4,1,51,74,1,10/27/2008 0:00,replaced
15344,1,1,37,61,3,8/28/2008 0:00,ordered
15344,2,1,37,16,3,8/28/2008 0:00,ordered
15344,3,1,37,2,3,8/28/2008 0:00,shipped
15344,4,1,37,29,3,8/28/2008 0:00,returned
15345,1,2,32,27,1,8/29/2008 0:00,ordered
15346,1,3,37,66,3,7/6/2008 0:00,ordered
15346,2,3,37,11,3,7/6/2008 0:00,returned
15346,3,3,37,54,3,7/6/2008 0:00,returned
15347,1,2,73,28,9,7/20/2008 0:00,shipped
15347,2,2,73,11,9,7/20/2008 0:00,returned
15348,1,5,5,26,9,8/27/2008 0:00,ordered
15348,2,5,5,17,9,8/27/2008 0:00,ordered
15348,3,5,5,35,9,8/27/2008 0:00,replaced
15348,4,5,5,41,9,8/27/2008 0:00,returned
15349,1,5,5,39,9,6/25/2009 0:00,returned
15349,2,5,5,54,9,6/25/2009 0:00,ordered
15350,1,3,82,52,1,9/15/2008 0:00,ordered
15350,2,3,82,24,1,9/15/2008 0:00,shipped
15350,3,3,82,31,1,9/15/2008 0:00,returned
15350,4,3,82,19,1,9/15/2008 0:00,returned
15351,1,2,32,65,1,1/29/2009 0:00,returned
15351,2,2,32,19,1,1/29/2009 0:00,returned
15351,3,2,32,71,1,1/29/2009 0:00,replaced
15352,1,4,79,26,8,8/15/2008 0:00,shipped
15352,2,4,79,40,8,8/15/2008 0:00,returned
15353,1,3,7,10,4,7/19/2008 0:00,returned
15353,2,3,7,62,4,7/19/2008 0:00,returned
15353,3,3,7,52,4,7/19/2008 0:00,replaced
15354,1,2,84,54,5,4/9/2009 0:00,ordered
15354,2,2,84,10,5,4/9/2009 0:00,replaced
15355,1,5,63,55,7,5/13/2009 0:00,returned
15355,2,5,63,77,7,5/13/2009 0:00,returned
15355,3,5,63,65,7,5/13/2009 0:00,shipped
15355,4,5,63,64,7,5/13/2009 0:00,shipped
15356,1,5,71,44,9,8/22/2008 0:00,returned
15356,2,5,71,28,9,8/22/2008 0:00,ordered
15357,1,3,79,70,8,10/13/2008 0:00,returned
15357,2,3,79,48,8,10/13/2008 0:00,returned
15358,1,2,23,46,6,8/21/2008 0:00,shipped
15358,2,2,23,33,6,8/21/2008 0:00,shipped
15358,3,2,23,16,6,8/21/2008 0:00,shipped
15359,1,4,80,61,1,9/28/2008 0:00,returned
15359,2,4,80,39,1,9/28/2008 0:00,ordered
15359,3,4,80,71,1,9/28/2008 0:00,replaced
15359,4,4,80,53,1,9/28/2008 0:00,replaced
15360,1,3,39,49,3,10/20/2008 0:00,returned
15360,2,3,39,21,3,10/20/2008 0:00,replaced
15361,1,4,39,59,9,8/31/2008 0:00,replaced
15362,1,5,37,26,9,10/9/2010 0:00,ordered
15362,2,5,37,56,9,10/9/2010 0:00,replaced
15362,3,5,37,28,9,10/9/2010 0:00,ordered
15362,4,5,37,43,9,10/9/2010 0:00,replaced
15362,5,5,37,71,9,10/9/2010 0:00,returned
15363,1,1,84,72,5,9/16/2009 0:00,ordered
15363,2,1,84,46,5,9/16/2009 0:00,returned
15363,3,1,84,7,5,9/16/2009 0:00,shipped
15364,1,3,19,75,2,8/27/2008 0:00,returned
15364,2,3,19,68,2,8/27/2008 0:00,replaced
15365,1,1,46,55,9,5/2/2009 0:00,returned
15365,2,1,46,30,9,5/2/2009 0:00,returned
15365,3,1,46,21,9,5/2/2009 0:00,replaced
15366,1,2,16,13,3,8/26/2008 0:00,returned
15366,2,2,16,23,3,8/26/2008 0:00,replaced
15367,1,2,1,19,8,6/14/2011 0:00,ordered
15367,2,2,1,42,8,6/14/2011 0:00,replaced
15368,1,3,44,56,7,12/3/2009 0:00,returned
15368,2,3,44,4,7,12/3/2009 0:00,returned
15368,3,3,44,60,7,12/3/2009 0:00,replaced
15368,4,3,44,43,7,12/3/2009 0:00,replaced
15369,1,5,19,24,3,11/21/2008 0:00,replaced
15369,2,5,19,50,3,11/21/2008 0:00,replaced
15369,3,5,19,45,3,11/21/2008 0:00,shipped
15369,4,5,19,40,3,11/21/2008 0:00,replaced
15369,5,5,19,29,3,11/21/2008 0:00,ordered
15370,1,3,15,11,2,7/28/2008 0:00,returned
15370,2,3,15,46,2,7/28/2008 0:00,ordered
15371,1,2,49,25,6,6/15/2008 0:00,returned
15371,2,2,49,24,6,6/15/2008 0:00,replaced
15372,1,4,39,43,9,10/27/2008 0:00,replaced
15372,2,4,39,30,9,10/27/2008 0:00,returned
15373,1,5,89,16,3,9/6/2008 0:00,ordered
15373,2,5,89,2,3,9/6/2008 0:00,replaced
15373,3,5,89,44,3,9/6/2008 0:00,replaced
15374,1,5,37,23,3,8/14/2008 0:00,replaced
15374,2,5,37,64,3,8/14/2008 0:00,returned
15374,3,5,37,18,3,8/14/2008 0:00,returned
15375,1,2,11,56,2,8/18/2008 0:00,shipped
15375,2,2,11,7,2,8/18/2008 0:00,returned
15376,1,1,23,24,6,8/3/2008 0:00,shipped
15376,2,1,23,51,6,8/3/2008 0:00,returned
15377,1,1,38,33,3,7/7/2008 0:00,shipped
15377,2,1,38,71,3,7/7/2008 0:00,returned
15378,1,2,58,28,8,9/14/2009 0:00,shipped
15378,2,2,58,40,8,9/14/2009 0:00,replaced
15378,3,2,58,14,8,9/14/2009 0:00,ordered
15378,4,2,58,75,8,9/14/2009 0:00,returned
15379,1,1,19,66,3,5/23/2009 0:00,shipped
15379,2,1,19,31,3,5/23/2009 0:00,replaced
15379,3,1,19,76,3,5/23/2009 0:00,replaced
15380,1,5,35,55,3,7/16/2008 0:00,replaced
15380,2,5,35,70,3,7/16/2008 0:00,returned
15381,1,2,60,39,5,11/19/2010 0:00,returned
15381,2,2,60,21,5,11/19/2010 0:00,returned
15381,3,2,60,1,5,11/19/2010 0:00,returned
15382,1,5,84,10,4,5/9/2009 0:00,ordered
15383,1,5,63,53,8,8/21/2008 0:00,ordered
15383,2,5,63,38,8,8/21/2008 0:00,shipped
15383,3,5,63,64,8,8/21/2008 0:00,returned
15383,4,5,63,59,8,8/21/2008 0:00,ordered
15384,1,5,23,59,6,7/25/2008 0:00,shipped
15384,2,5,23,47,6,7/25/2008 0:00,returned
15385,1,4,67,60,2,11/13/2008 0:00,ordered
15385,2,4,67,49,2,11/13/2008 0:00,ordered
15386,1,2,23,40,6,7/28/2008 0:00,shipped
15387,1,3,89,34,2,10/17/2009 0:00,ordered
15387,2,3,89,77,2,10/17/2009 0:00,shipped
15388,1,3,59,21,5,9/19/2010 0:00,returned
15388,2,3,59,51,5,9/19/2010 0:00,replaced
15388,3,3,59,40,5,9/19/2010 0:00,shipped
15389,1,3,47,2,9,5/12/2009 0:00,returned
15389,2,3,47,70,9,5/12/2009 0:00,shipped
15389,3,3,47,3,9,5/12/2009 0:00,shipped
15389,4,3,47,55,9,5/12/2009 0:00,returned
15390,1,1,35,74,9,5/9/2009 0:00,returned
15390,2,1,35,11,9,5/9/2009 0:00,ordered
15390,3,1,35,51,9,5/9/2009 0:00,returned
15391,1,5,62,19,2,8/2/2008 0:00,replaced
15391,2,5,62,26,2,8/2/2008 0:00,replaced
15391,3,5,62,54,2,8/2/2008 0:00,shipped
15392,1,2,25,59,8,7/31/2008 0:00,replaced
15392,2,2,25,73,8,7/31/2008 0:00,returned
15393,1,5,59,11,5,9/17/2009 0:00,returned
15393,2,5,59,16,5,9/17/2009 0:00,replaced
15394,1,3,35,68,9,10/24/2010 0:00,replaced
15394,2,3,35,59,9,10/24/2010 0:00,replaced
15394,3,3,35,75,9,10/24/2010 0:00,shipped
15395,1,3,28,77,4,9/22/2008 0:00,replaced
15395,2,3,28,44,4,9/22/2008 0:00,replaced
15396,1,3,44,25,8,7/23/2008 0:00,returned
15396,2,3,44,42,8,7/23/2008 0:00,replaced
15397,1,4,82,65,1,8/1/2008 0:00,shipped
15397,2,4,82,69,1,8/1/2008 0:00,ordered
15397,3,4,82,66,1,8/1/2008 0:00,returned
15398,1,2,15,56,9,8/13/2008 0:00,shipped
15399,1,4,42,23,1,6/1/2009 0:00,returned
15399,2,4,42,41,1,6/1/2009 0:00,returned
15399,3,4,42,77,1,6/1/2009 0:00,replaced
15400,1,4,81,31,2,10/21/2009 0:00,ordered
15401,1,4,44,72,8,10/11/2009 0:00,ordered
15401,2,4,44,77,8,10/11/2009 0:00,shipped
15401,3,4,44,56,8,10/11/2009 0:00,returned
15402,1,5,35,40,3,10/7/2008 0:00,replaced
15402,2,5,35,42,3,10/7/2008 0:00,shipped
15402,3,5,35,24,3,10/7/2008 0:00,replaced
15403,1,2,46,49,9,10/3/2008 0:00,shipped
15403,2,2,46,28,9,10/3/2008 0:00,returned
15404,1,5,41,28,5,12/10/2009 0:00,shipped
15404,2,5,41,15,5,12/10/2009 0:00,returned
15405,1,1,6,54,7,5/22/2010 0:00,returned
15406,1,5,58,45,8,12/22/2008 0:00,shipped
15406,2,5,58,67,8,12/22/2008 0:00,shipped
