"OrderID","LineNo","ProductID","Quantity","UnitPrice","Discount"
"15165","2","16","44","8.23035535429172","0.1"
"15165","3","32","43","18.0137734993187","0.1"
"15166","1","11","26","25.0825238987063","0"
"15166","2","76","9","324.463378048728","0"
"15166","3","77","13","11.5562539982118","0"
"15166","4","20","13","71.0436984760693","0"
"15167","1","72","19","13.6506767271265","0"
"15167","2","7","56","45.01329807694","0"
"15167","3","43","6","14.3074855512064","0"
"15168","1","62","42","27.7700988541507","0.1"
"15168","2","7","63","37.3102303918653","0"
"15169","1","6","43","3.51957668004751","0"
"15169","2","11","16","22.6787760511332","0"
"15169","3","41","4","8.23880856933427","0"
"15170","1","34","68","8.96773389404755","0.15"
"15170","2","55","73","47.1374744203808","0.15"
"15170","3","21","73","12.4398872041594","0"
"15170","4","61","74","33.6319953382905","0.15"
"15171","1","76","95","413.963420748173","0.2"
"15171","2","70","21","30.4898762776459","0.2"
"15171","3","2","53","18.4737588170187","0.2"
"15172","1","72","2","15.1501652614308","0"
"15173","1","29","53","139.574551909678","0.25"
"15173","2","41","37","11.2209601630596","0.25"
"15174","1","59","17","7.31238803535131","0.05"
"15175","1","60","4","5.02796826175737","0"
"15175","2","51","21","96.3034458427578","0"
"15176","1","42","46","15.5316961436059","0"
"15177","1","46","23","12.6857679010693","0.25"
"15177","2","52","23","75.7627834154985","0.25"
"15177","3","32","57","20.4359478152724","0"
"15178","1","24","14","3.81664329718998","0"
"15178","2","75","35","7.10653437176536","0"
"15178","3","74","23","29.2578515227687","0"
"15178","4","61","8","26.9013284215981","0"
"15179","1","41","23","10.9116668291731","0.05"
"15179","2","77","24","13.8291019603415","0.05"
"15179","3","51","17","113.10229817565","0.05"
"15180","1","24","36","4.22182021552028","0.25"
"15180","2","4","30","19.834772855866","0.25"
"15180","3","77","36","12.0817988656133","0"
"15181","1","7","64","50.7661663811148","0"
"15181","2","55","6","42.9870014322684","0"
"15181","3","46","27","15.5820468640002","0"
"15181","4","22","27","4.52994056472456","0"
"15182","1","42","20","12.2143372860321","0.15"
"15182","2","55","34","40.1097561111304","0"
"15182","3","35","13","5.50879908701293","0.15"
"15182","4","13","48","24.0677532525703","0"
"15183","1","1","4","18.5684047945015","0"
"15183","2","52","11","78.2804854757669","0"
"15183","3","40","11","16.3988332869334","0"
"15184","1","76","6","427.560196648021","0"
"15184","2","26","6","32.0260110955816","0"
"15185","1","59","10","8.84145186723112","0"
"15185","2","1","2","18.9816480765414","0"
"15186","1","29","2","122.03402325736","0.25"
"15186","2","1","8","20.4149940546434","0"
"15188","1","28","78","50.1865399999638","0.05"
"15188","2","34","101","9.63808346433759","0.05"
"15188","3","71","24","34.7254477759222","0"
"15189","1","36","19","9.25547116132497","0.25"
"15189","2","60","9","5.74325179461693","0"
"15189","3","24","13","4.61669086567284","0"
"15190","1","24","12","4.04912700552086","0"
"15190","2","7","24","39.8028278797733","0"
"15191","1","71","25","31.4384659465593","0"
"15191","2","58","50","45.5718998809204","0.05"
"15192","1","71","51","27.5190652979157","0.05"
"15192","2","19","43","8.15614402415198","0.05"
"15192","3","60","31","4.13691211879851","0.05"
"15193","1","42","4","15.2277679280436","0"
"15193","2","68","2","12.8802824056677","0"
"15193","3","23","10","9.41053406777003","0"
"15193","4","45","19","9.23550225250517","0"
"15194","1","41","33","12.0592633998788","0.1"
"15195","1","77","20","13.9800899620634","0"
"15195","2","30","16","33.5996060444169","0"
"15196","1","31","14","10.1621090598298","0"
"15196","2","36","15","10.7452825956198","0"
"15197","1","70","28","38.7435696125362","0"
"15197","2","3","23","26.2641389722262","0"
"15197","3","59","101","10.3568295343335","0"
"15198","1","12","23","9.84608126860353","0"
"15198","2","56","6","36.5248040468691","0"
"15198","3","18","12","27.9462409642341","0"
"15199","1","49","2","23.7343253810739","0"
"15199","2","46","4","12.3741200310147","0"
"15200","1","10","26","7.56362516233197","0.15"
"15201","1","2","11","17.6549453741358","0.25"
"15201","2","72","34","12.5072393914524","0"
"15201","3","26","61","29.9340590669336","0"
"15201","4","51","43","100.444736968468","0.25"
"15201","5","20","15","73.674682156787","0"
"15203","1","43","32","14.259380550973","0"
"15203","2","7","4","48.2496252060632","0"
"15204","1","26","11","32.1571563006538","0"
"15204","2","71","47","27.5028310466118","0"
"15204","3","33","28","22.675411051717","0"
"15204","4","65","20","9.02015927332934","0"
"15205","1","1","9","18.7765880107033","0.1"
"15205","2","13","18","24.3951578246478","0.1"
"15206","1","51","10","92.5530481365063","0"
"15206","2","18","8","26.7366624322065","0"
"15207","1","24","32","5.32616963496308","0.25"
"15207","2","62","23","31.9792565138911","0.25"
"15209","1","63","13","20.7626180728372","0"
"15209","2","56","22","43.6770400032783","0"
"15210","1","59","97","6.94490253197486","0.25"
"15210","2","29","58","118.993463918391","0.25"
"15210","3","5","68","5.3681261918071","0"
"15210","4","2","97","17.2028070371112","0.25"
"15211","1","71","18","25.2701079874575","0"
"15211","2","13","92","23.9701510941159","0"
"15211","3","64","23","28.4585157731534","0"
"15211","4","24","24","3.97013862020535","0"
"15211","5","1","52","18.8405914609303","0"
"15212","1","38","28","86.7214020096468","0"
"15212","2","36","39","7.58153444404112","0"
"15212","3","59","34","7.88560668110159","0"
"15213","1","69","39","2.53608374283517","0.1"
"15213","2","53","75","65.2894117050822","0.1"
"15214","1","61","5","22.3580198064642","0"
"15214","2","44","10","67.5440754994132","0"
"15214","3","21","13","9.99014570082738","0.1"
"15215","1","54","12","39.264433987345","0"
"15215","2","1","12","20.5796162051634","0"
"15215","3","35","71","6.43178798023266","0"
"15215","4","42","35","14.0215083300653","0"
"15216","1","13","7","27.9515108084837","0"
"15216","2","59","30","9.23148657649242","0"
"15217","1","70","4","30.7426134572296","0"
"15218","1","52","2","67.1834167196759","0"
"15218","2","40","6","15.3826738192068","0.2"
"15218","3","71","33","27.7528712798971","0"
"15219","1","49","55","20.9063274373266","0"
"15219","2","28","18","53.83941313161","0"
"15219","3","57","26","23.1093597909374","0"
"15219","4","35","22","6.92381596849097","0"
"15220","1","21","19","9.02499924230762","0"
"15221","1","63","37","25.1544741762494","0"
"15221","2","2","37","24.8701729939135","0.2"
"15222","1","44","15","68.3976136124536","0"
"15222","2","61","4","25.8860614308371","0"
"15223","1","11","12","26.0529451251691","0"
"15224","1","62","10","32.314750279146","0"
"15225","1","51","23","109.892497178433","0"
"15225","2","33","14","26.8114117933143","0"
"15226","1","35","18","5.87351802722925","0.05"
"15226","2","32","15","19.4077418173898","0.05"
"15226","3","12","20","8.67530713372054","0.05"
"15228","1","68","48","12.4406914919249","0"
"15229","1","12","4","11.3271967481656","0.2"
"15229","2","2","10","22.9738155304443","0.2"
"15230","1","76","46","380.278479854254","0.1"
"15231","1","24","9","4.35670442976961","0.2"
"15232","1","61","12","25.7735838129908","0.2"
"15232","2","43","35","11.003621742509","0.2"
"15233","1","32","22","22.766674835066","0"
"15233","2","64","27","40.0188535281754","0.2"
"15233","3","18","38","28.1815114081921","0.2"
"15234","1","67","22","53.248495433338","0"
"15234","2","33","11","23.2797383299244","0"
"15235","1","57","25","18.0783015057871","0"
"15235","2","24","18","4.19058202173382","0"
"15235","3","25","18","11.7784287559646","0"
"15235","4","51","25","90.6061698596703","0"
"15236","1","60","47","6.58737171160651","0"
"15236","2","55","33","47.8380321138413","0"
"15236","3","7","37","51.6092411978093","0"
"15237","1","70","3","27.829624279155","0"
"15238","1","60","23","4.86690887960876","0"
"15238","2","61","4","23.952651912965","0"
"15238","3","21","3","9.1476572007245","0"
"15239","1","17","12","32.5623659205645","0"
"15239","2","13","29","32.9025697436152","0"
"15239","3","60","34","6.30592086297499","0"
"15240","1","60","4","4.37118151512293","0"
"15240","2","77","9","11.5536672708189","0"
"15241","1","60","15","4.61521219862971","0"
"15242","1","53","9","54.8161696627542","0.2"
"15242","2","70","11","24.6556967218888","0.2"
"15243","1","34","26","7.8471649536492","0"
"15243","2","41","26","9.36597107371033","0.1"
"15243","3","40","35","19.4329295874489","0.1"
"15244","1","53","24","58.9258857369641","0.1"
"15244","2","55","4","38.2763146038505","0.1"
"15244","3","41","11","9.84825700194646","0"
"15244","4","17","72","25.8865719239824","0.1"
"15244","5","68","52","10.9842240852599","0"
"15246","1","34","30","7.45926833937296","0"
"15246","2","19","36","9.64103062045437","0"
"15246","3","16","3","9.19878150942436","0"
"15247","1","41","9","10.4663160323718","0"
"15248","1","77","27","13.6685949110446","0.15"
"15248","2","28","8","46.1130566977356","0.15"
"15248","3","43","35","11.0313138194967","0.15"
"15249","1","39","24","50.9785297801323","0"
"15250","1","2","19","19.1396464730847","0.15"
"15250","2","16","28","8.31250883015479","0.15"
"15250","3","1","37","17.6213800200884","0.15"
"15250","4","31","19","8.01834470488675","0"
"15251","1","7","18","41.9316874512534","0.05"
"15251","2","13","12","25.7213903965688","0.05"
"15252","1","2","8","19.7927558263231","0"
"15252","2","64","137","31.8839739895323","0"
"15252","3","50","23","15.4912608719885","0"
"15252","4","41","42","10.1903297323644","0"
"15253","1","11","11","30.9529520787228","0"
"15253","2","24","22","4.92165847086502","0"
"15254","1","16","14","10.6588621530057","0.05"
"15256","1","14","18","23.4531860276281","0.25"
"15256","2","19","9","9.20064818893713","0.25"
"15256","3","6","18","3.59370921081184","0.25"
"15258","1","3","25","17.4770672008414","0.05"
"15258","2","2","10","16.9393112869694","0.05"
"15259","1","57","15","19.8209302679365","0"
"15259","2","13","10","26.6017748332832","0.05"
"15260","1","14","102","26.6104819672745","0.05"
"15261","1","75","139","7.94913177308313","0.1"
"15262","1","3","40","18.2828192580727","0.07"
"15263","1","22","19","3.48599850657489","0"
"15263","2","33","4","25.3979891193313","0"
"15263","3","47","6","25.3979891193313","0"
"15263","4","9","6","38.7443834016466","0"
"15263","5","37","9","4.481998079882","0"
"15263","6","62","6","23.9039897593707","0.04"
"15263","7","21","19","9.91019575440576","0"
"15263","8","24","62","4.481998079882","0.05"
"15263","9","42","12","15.5873933222563","0"
"15263","10","51","4","99.5003573733805","0.03"
"15264","1","38","11","74.9722365473688","0"
"15264","2","54","30","34.1061462519799","0"
"15264","3","49","38","16.983430845323","0"
"15264","4","28","32","39.0646766354695","0"
"15264","5","29","38","126.061813644672","0"
"15265","1","60","49","5.00855924858438","0.1"
"15265","2","39","48","64.9289458049889","0.1"
"15266","1","25","50","16.7499454523306","0"
"15266","2","54","24","41.2846062445409","0"
"15266","3","51","20","122.27237441565","0"
"15267","1","75","11","10.0271365563647","0"
"15267","2","76","11","538.093967087399","0"
"15267","3","31","19","11.5697729496516","0"
"15268","1","71","5","29.4534705670001","0"
"15268","2","69","29","2.03093221198621","0"
"15269","1","11","26","28.4723086147442","0"
"15270","1","65","5","7.91457530170919","0"
"15270","2","77","5","11.030071500518","0"
"15271","1","65","14","11.3785297164917","0"
"15271","2","54","16","45.1876360792025","0"
"15271","3","34","33","9.14151802940249","0"
"15271","4","77","6","17.2068520579891","0"
"15272","1","28","15","56.4672350412046","0.1"
"15272","2","64","41","38.4695677529504","0.1"
"15272","3","21","6","12.525805455738","0.1"
"15272","4","57","29","21.4711100167209","0"
"15273","1","29","18","134.936222669284","0"
"15273","2","56","17","45.1620470166682","0.25"
"15274","1","64","35","34.6549254401717","0"
"15274","2","74","23","33.2491700872194","0.15"
"15274","3","1","18","21.9623807316314","0.15"
"15275","1","36","7","9.00288096247835","0.2"
"15276","1","38","37","78.9522389430397","0.25"
"15276","2","60","65","5.36883328711971","0.25"
"15276","3","20","11","82.2950974048312","0.25"
"15276","4","72","39","10.889614686139","0.25"
"15277","1","58","69","56.0931805124392","0.2"
"15277","2","71","43","33.6009460804681","0.2"
"15278","1","31","27","8.39277828849226","0"
"15278","2","58","14","47.5099425178426","0"
"15279","1","14","13","21.4728949512182","0"
"15279","2","54","9","32.7712778435683","0"
"15280","1","31","45","9.26947288996212","0.05"
"15281","1","28","22","46.6577958099868","0.15"
"15281","2","39","22","67.731982358451","0.15"
"15282","1","71","5","34.7028229205192","0"
"15283","1","63","16","20.5781644697028","0.1"
"15283","2","65","19","10.1121201325321","0.1"
"15283","3","41","8","9.43460808365243","0.1"
"15284","1","70","29","23.5624506287882","0"
"15284","2","53","19","52.9048615223177","0.1"
"15284","3","60","6","4.16573712774155","0.1"
"15284","4","30","17","22.1391571101431","0.1"
"15285","1","74","17","34.1340785630146","0"
"15286","1","29","12","135.141042936914","0"
"15286","2","74","44","28.4216090455513","0"
"15286","3","18","8","27.972461971329","0"
"15286","4","33","53","28.7140769078355","0"
"15286","5","5","28","5.87024780727667","0"
"15287","1","13","22","23.3192483858562","0"
"15287","2","50","16","13.7439267606478","0"
"15287","3","56","22","36.8048641445216","0"
"15288","1","20","24","101.210658541939","0"
"15288","2","60","13","6.22402847581918","0"
"15289","1","7","11","36.8911239379241","0.2"
"15289","2","60","23","5.09512063244509","0.2"
"15289","3","68","9","13.937554435446","0.2"
"15290","1","34","11","10.4236258887496","0"
"15290","2","24","16","5.05201679277841","0"
"15291","1","28","7","57.3741744570515","0"
"15291","2","71","18","35.0089942645743","0"
"15291","3","24","18","5.85697213463902","0"
"15291","4","59","15","10.7116170792264","0"
"15292","1","53","34","69.81666795393","0"
"15292","2","45","13","9.67359469978008","0.2"
"15292","3","52","17","91.8991496479108","0.2"
"15293","1","10","18","6.18262549930264","0"
"15293","2","55","17","36.6171611325207","0"
"15293","3","62","22","30.9424290391639","0"
"15293","4","70","33","27.3090377504742","0"
"15294","1","35","46","7.33310901751845","0.1"
"15294","2","72","28","12.2293007090933","0.1"
"15294","3","31","69","10.0942034189316","0.1"
"15294","4","46","52","12.1063369908117","0"
"15295","1","13","20","20.2181644470451","0"
"15296","1","69","61","2.40270267046076","0"
"15297","1","26","78","38.9348289601652","0.25"
"15297","2","31","36","9.9753460575853","0"
"15297","3","14","47","27.051155830694","0.25"
"15297","4","2","28","23.7549545247093","0.25"
"15297","5","25","8","17.8688807640224","0.25"
"15298","1","13","10","28.6466854730832","0"
"15298","2","62","10","28.254700501743","0"
"15299","1","46","26","11.3856747416413","0.1"
"15299","2","53","66","65.0218051510601","0.1"
"15299","3","69","8","1.83229016926586","0"
"15300","1","72","26","13.1672832706527","0"
"15300","2","71","74","35.6453735985643","0"
"15300","3","23","49","10.3319923474099","0"
"15301","1","21","9","12.8701509440156","0.15"
"15301","2","51","16","121.275035786186","0.15"
"15302","1","55","109","33.3855314872768","0.1"
"15302","2","35","27","4.86630507102591","0"
"15303","1","77","15","11.3415958175595","0"
"15303","2","71","31","26.1206111834884","0"
"15303","3","76","37","360.655192230154","0"
"15303","4","68","63","12.5031414341788","0"
"15304","1","49","28","25.295257949678","0"
"15304","2","29","20","142.7920245744","0"
"15304","3","35","33","6.80800445977413","0"
"15305","1","30","16","28.5432215574176","0"
"15305","2","71","53","33.2730534380484","0"
"15305","3","56","62","43.8604317449233","0"
"15305","4","65","18","9.91950852743397","0"
"15306","1","63","68","17.4786367358264","0"
"15306","2","23","62","8.3701813724364","0"
"15307","1","16","23","8.93319110162155","0.15"
"15307","2","48","76","28.0141352477452","0.15"
"15308","1","49","30","17.2451632327458","0.05"
"15308","2","42","40","11.6330894259239","0.05"
"15308","3","26","30","29.5221184907701","0.05"
"15309","1","3","54","22.404087446563","0"
"15310","1","1","9","18.7387664081666","0"
"15310","2","40","2","17.9516623535726","0.1"
"15310","3","36","4","7.47274692795309","0.1"
"15310","4","21","27","9.96682363106434","0.1"
"15310","5","28","38","44.8933806560024","0.1"
"15311","1","71","16","29.3145314653963","0"
"15311","2","69","16","1.91319707367727","0"
"15311","3","11","32","23.1397105783147","0"
"15312","1","37","12","4.16492705372062","0"
"15312","2","62","41","33.0537960819512","0"
"15312","3","54","7","36.2199906278918","0"
"15313","1","14","12","30.0472920326239","0"
"15313","2","21","12","13.3978161382245","0"
"15314","1","33","43","24.6855816198174","0"
"15314","2","59","14","8.86246612853228","0"
"15315","1","44","43","70.765241364063","0.2"
"15315","2","59","10","9.43261948333552","0.2"
"15315","3","41","27","9.51500043952186","0.2"
"15316","1","14","18","23.4410521364664","0.1"
"15317","1","1","27","26.0718897626823","0"
"15317","2","62","46","37.6869724937011","0"
"15317","3","76","16","514.935334408502","0"
"15318","1","33","48","30.3786255006102","0"
"15318","2","19","17","10.3576871137299","0.05"
"15319","1","17","2","24.2589973470415","0"
"15319","2","33","24","27.6511906240649","0"
"15320","1","19","21","9.79132206262492","0"
"15320","2","53","10","57.7458354482314","0"
"15320","3","57","21","19.5617671059265","0"
"15321","1","77","30","13.0878743076165","0"
"15321","2","46","2","12.4187198317384","0.25"
"15321","3","68","31","12.3596767897491","0.25"
"15321","4","38","43","77.9466559328047","0"
"15322","1","74","19","35.5244290210464","0"
"15322","2","47","68","29.479184871881","0"
"15322","3","2","74","22.3076404819965","0"
"15322","4","61","20","27.9276488259925","0"
"15323","1","60","69","4.74480194170894","0.05"
"15323","2","69","23","1.93306745773327","0.05"
"15324","1","9","21","33.4671342299517","0.1"
"15324","2","70","8","28.6222464774696","0.1"
"15324","3","13","2","24.5255334814913","0.1"
"15324","4","73","21","0.985400898809918","0.1"
"15325","1","19","4","11.1259721565889","0.15"
"15325","2","77","11","14.6439217772171","0.15"
"15325","3","53","17","68.0461535616323","0.15"
"15325","4","26","33","38.7826556793132","0"
"15326","1","26","2","29.1445118300487","0"
"15327","1","31","12","7.08889067954607","0"
"15327","2","59","18","8.22274445533822","0"
"15328","1","38","59","103.35702863489","0.2"
"15328","2","35","72","6.65465787614431","0.2"
"15328","3","68","36","15.0119489386174","0.2"
"15329","1","55","10","39.3632711721224","0.25"
"15329","2","76","20","394.757688672036","0.25"
"15330","1","64","8","41.4734289575884","0"
"15330","2","56","6","45.1701901821994","0"
"15331","1","14","30","27.191551755556","0"
"15332","1","46","22","14.5698719807178","0"
"15333","1","63","41","22.3957988800093","0.25"
"15333","2","50","47","17.6592161283751","0"
"15334","1","56","34","35.1264581082519","0"
"15334","2","17","50","21.8413894002758","0.2"
"15334","3","21","56","9.94199890181143","0"
"15334","4","59","78","8.29468914225203","0.2"
"15335","1","47","35","23.4282412184093","0.25"
"15335","2","17","58","22.0220259248256","0.25"
"15335","3","40","58","15.5378109599676","0.25"
"15336","1","54","48","39.5968400828194","0"
"15336","2","26","12","34.8619307176992","0"
"15337","1","56","27","36.3742194502826","0"
"15338","1","11","7","24.0379842420961","0"
"15338","2","76","20","396.944118661387","0.15"
"15339","1","2","11","23.9641499953174","0"
"15339","2","72","11","15.0597650843391","0"
"15339","3","22","13","4.48207294176759","0"
"15340","1","56","43","42.8442067836488","0.1"
"15340","2","64","33","41.2330104480349","0.1"
"15340","3","46","5","14.5801921919991","0"
"15340","4","75","26","8.14675330261118","0.1"
"15341","1","53","13","58.8187189120038","0"
"15342","1","57","17","22.1293366547062","0.2"
"15342","2","34","23","8.15406099395087","0.2"
"15342","3","19","17","10.3778958104829","0.2"
"15343","1","12","18","12.478482570454","0"
"15343","2","16","19","12.1854457977623","0"
"15343","3","64","7","42.7589490819275","0"
"15343","4","74","35","40.1094082621736","0"
"15344","1","61","84","25.4620772947134","0.15"
"15344","2","16","45","9.06626567256848","0.15"
"15344","3","2","42","19.8398151406206","0.15"
"15344","4","29","22","126.7216679234","0.15"
"15345","1","27","58","53.8532344637352","0"
"15346","1","66","55","20.9517535249235","0"
"15346","2","11","28","32.9549141685655","0"
"15346","3","54","74","39.1716048961865","0"
"15347","1","28","15","53.8021271914636","0"
"15347","2","11","7","33.0205610589153","0.2"
"15348","1","26","15","27.1744579284265","0"
"15348","2","17","10","23.6910030373754","0"
"15348","3","35","8","5.00143397455703","0"
"15348","4","41","30","8.06371547827703","0"
"15349","1","39","7","50.6866407331528","0"
"15349","2","54","17","30.5660261344537","0"
"15350","1","52","14","85.0588036673263","0.1"
"15350","2","24","19","4.66515846064934","0.1"
"15350","3","31","3","9.16409987400714","0.1"
"15350","4","19","11","10.2611323861313","0.1"
"15351","1","65","37","10.6174287026352","0"
"15351","2","19","42","8.64185752227842","0"
"15351","3","71","2","28.914257173016","0"
"15352","1","26","5","36.1415692204396","0"
"15352","2","40","17","20.7205738075991","0"
"15353","1","10","15","6.41677961123481","0"
"15353","2","62","37","27.3929475821526","0"
"15353","3","52","21","80.765131644698","0"
"15354","1","54","6","43.9377172575935","0.2"
"15354","2","10","21","9.53106643520767","0.2"
"15355","1","55","108","42.3707732427281","0.1"
"15355","2","77","49","13.2415281855241","0.1"
"15355","3","65","25","11.2833485577687","0.1"
"15355","4","64","31","38.0416085521771","0.1"
"15356","1","44","108","97.7451577816453","0.05"
"15356","2","28","16","59.3042861883694","0"
"15357","1","70","30","36.5182704523735","0.1"
"15357","2","48","18","43.0826785816696","0.1"
"15358","1","46","12","13.5522179703654","0.2"
"15358","2","33","23","31.5539110137079","0.2"
"15358","3","16","23","10.0537757374139","0.2"
"15359","1","61","26","25.9667057329595","0"
"15359","2","39","21","62.9898891593175","0"
"15359","3","71","31","27.0344955014177","0"
"15359","4","53","51","60.4854367932975","0"
"15360","1","49","18","24.2397904069012","0.15"
"15360","2","21","34","11.0938084581385","0.15"
"15361","1","59","32","8.08884243782269","0"
"15362","1","26","26","25.7211184782541","0"
"15362","2","56","13","36.7626904304574","0"
"15362","3","28","26","43.9383445397754","0"
"15362","4","43","17","11.524811682564","0"
"15362","5","71","43","27.3896632076126","0"
"15363","1","72","35","12.0713613373962","0"
"15363","2","46","17","11.2892200485563","0.05"
"15363","3","7","14","36.7889107425408","0.05"
"15364","1","75","5","6.8557506462594","0.25"
"15364","2","68","25","10.2403447153092","0.25"
"15365","1","55","59","35.3728750129741","0.25"
"15365","2","30","28","27.3928989530098","0.25"
"15365","3","21","39","9.89717785550298","0.25"
"15366","1","13","1","27.273639601377","0"
"15366","2","23","18","8.55762039910315","0"
"15367","1","19","22","10.0646571559731","0"
"15367","2","42","51","15.4664741817745","0"
"15368","1","56","31","40.8043924624546","0.2"
"15368","2","4","16","23.2057492312512","0.2"
"15368","3","60","20","5.36872626252261","0"
"15368","4","43","3","11.5873281110044","0"
"15369","1","24","22","3.81082275560901","0"
"15369","2","50","22","13.0743193406722","0"
"15369","3","45","27","8.89191976308769","0.1"
"15369","4","40","18","16.7209569888967","0"
"15369","5","29","16","115.517185027168","0.1"
"15370","1","11","12","23.3489700325229","0"
"15370","2","46","6","10.7534121603341","0"
"15371","1","25","13","15.7299463866362","0"
"15371","2","24","29","5.37576176660672","0"
"15372","1","43","17","11.6885210668324","0"
"15372","2","30","9","23.7501873273428","0"
"15373","1","16","38","9.27298477740864","0.15"
"15373","2","2","44","17.0328046748217","0.15"
"15373","3","44","2","66.133065075703","0.15"
"15374","1","23","15","8.30498100019943","0"
"15374","2","64","8","33.918996475562","0"
"15374","3","18","29","23.479514185749","0"
"15375","1","56","20","39.2100710096462","0"
"15375","2","7","30","39.1312963818016","0"
"15376","1","24","73","3.84419624143159","0.05"
"15376","2","51","16","83.2052880991481","0"
"15377","1","33","15","32.041629323274","0"
"15377","2","71","15","39.3079333781571","0"
"15378","1","28","22","54.3087683516809","0"
"15378","2","40","26","22.0602291321393","0"
"15378","3","14","15","30.5154123516967","0"
"15378","4","75","12","9.44554142975439","0"
"15379","1","66","64","20.8197934918085","0.15"
"15379","2","31","37","11.2431715434302","0.15"
"15379","3","76","45","501.112140917978","0.15"
"15380","1","55","2","40.099338491523","0.05"
"15380","2","70","11","27.8479465507017","0"
"15381","1","39","20","48.6479861021349","0.25"
"15381","2","21","21","7.6848482424038","0.25"
"15381","3","1","15","17.9852712191956","0"
"15382","1","10","23","6.37400945231692","0.05"
"15383","1","53","25","73.2908938617757","0"
"15383","2","38","27","92.9933489093891","0"
"15383","3","64","27","38.9907107561577","0"
"15383","4","59","54","9.201942073374","0"
"15384","1","59","12","10.0418680387129","0"
"15384","2","47","29","32.0870992244376","0"
"15385","1","60","38","6.38598255060798","0"
"15385","2","49","23","23.635619010551","0"
"15386","1","40","11","19.5983786431559","0"
"15387","1","34","34","8.65416864478418","0.05"
"15387","2","77","29","15.2205191040142","0.05"
"15388","1","21","12","8.15317490381205","0"
"15388","2","51","3","77.4126084812885","0"
"15388","3","40","9","15.6595426127497","0"
"15389","1","2","23","16.4999479390792","0.1"
"15389","2","70","70","25.3554245852823","0.1"
"15389","3","3","23","20.5114031719746","0.1"
"15389","4","55","35","33.312108195813","0.1"
"15390","1","74","20","30.0339535418353","0"
"15390","2","11","6","31.006315078839","0"
"15390","3","51","31","105.81260096496","0"
"15391","1","19","5","10.2402738294134","0"
"15391","2","26","28","35.2967126834269","0"
"15391","3","54","22","35.5186381224544","0.25"
"15392","1","59","28","9.89551712723032","0"
"15392","2","73","19","1.36063360499417","0.2"
"15393","1","11","15","32.5016782180385","0.25"
"15393","2","16","18","10.2200744538308","0"
"15394","1","68","31","12.4171291316269","0"
"15394","2","59","63","8.0725354174008","0"
"15394","3","75","38","7.00740921649375","0"
"15395","1","77","7","15.5922553923002","0.15"
"15395","2","44","15","90.4131203522534","0.15"
"15396","1","25","55","11.8666593160905","0.05"
"15396","2","42","18","11.9011053518412","0.05"
"15397","1","65","18","8.31807115253766","0.1"
"15397","2","69","12","1.63907197631669","0.1"
"15397","3","66","12","17.4688259294073","0.1"
"15398","1","56","35","37.6065325804912","0"
"15399","1","23","9","8.39433015596106","0"
"15399","2","41","18","10.2989260737001","0"
"15399","3","77","5","13.2213219263156","0"
"15400","1","31","20","10.1947971434261","0.05"
"15401","1","72","25","13.1808644041725","0"
"15401","2","77","25","14.3661939369218","0"
"15401","3","56","14","49.0607893604946","0"
"15402","1","40","5","21.0891362907264","0"
"15402","2","42","32","17.6914421105538","0"
"15402","3","24","15","5.74093154580885","0"
"15403","1","49","24","21.1016994156546","0"
"15403","2","28","19","48.3146989768713","0"
"15404","1","28","9","49.5220968642012","0.05"
"15404","2","15","14","6.78659596838904","0.05"
"15405","1","54","22","34.7017712185516","0"
"15406","1","45","24","9.37127145088396","0"
"15406","2","67","35","59.3388908269973","0"
"15406","3","53","7","62.6282071062575","0"
"15407","1","65","21","10.647868431969","0"
"15407","2","14","75","26.873191756874","0"
"15408","1","53","11","68.8650226964848","0"
"15408","2","2","13","22.6529679922647","0"
"15408","3","61","27","28.7526940077429","0"
"15408","4","21","13","11.8789954105779","0"
"15409","1","62","3","29.9242530183236","0"
"15410","1","25","21","13.5202574095035","0.1"
"15410","2","70","17","28.1481323860685","0.1"
"15411","1","43","17","11.1130218941947","0.15"
"15411","2","48","17","31.118409247986","0.15"
"15412","1","13","9","24.5295678811251","0"
"15412","2","39","9","65.1881666977845","0"
"15413","1","28","3","46.7551280376642","0"
"15414","1","75","31","8.77813931995038","0.1"
"15414","2","29","31","147.23687675567","0"
"15415","1","4","14","23.8759041438316","0.15"
"15415","2","8","9","21.9846443436706","0.15"
"15415","3","7","47","42.5083155083808","0.15"
"15416","1","47","6","32.3562120891583","0.15"
"15416","2","60","12","6.37411307572537","0.15"
"15416","3","46","9","15.2371655429245","0.15"
"15416","4","24","10","5.58493717111176","0.15"
"15417","1","32","60","20.6490025440524","0.2"
"15417","2","21","48","11.3747423686248","0.2"
"15417","3","61","18","29.3493604809017","0.2"
"15418","1","65","45","11.9475167890988","0"
"15418","2","75","57","8.00483624869617","0"
"15418","3","56","80","41.5013287737694","0"
"15418","4","28","40","50.2121546509123","0"
"15418","5","20","45","95.6127184494876","0"
"15419","1","16","60","8.57901609682386","0"
"15419","2","33","19","27.6841291327231","0.15"
"15419","3","60","101","5.28775761728199","0.15"
"15419","4","9","19","41.5607865059267","0.15"
"15419","5","27","144","41.2148584375064","0"
"15420","1","42","24","12.774995935353","0"
"15420","2","41","95","9.20641436658931","0.1"
"15420","3","18","30","23.8928372847199","0.1"
"15421","1","52","5","106.169204490821","0"
"15421","2","70","5","38.6103704248405","0"
