"OrderID","OrderDate","CustomerID","EmployeeID","ShipperID","Freight"
"15526","2007-08-30 00:00:00","63","8","4","41.1606267141687"
"15527","2007-11-11 00:00:00","67","2","4","65.3740749363686"
"15528","2010-02-02 00:00:00","66","6","5","72.9736371401442"
"15529","2010-01-17 00:00:00","1","8","5","25.4060441589272"
"15530","2010-12-12 00:00:00","1","7","4","54.3102563570135"
"15531","2008-02-01 00:00:00","61","2","2","21.5057205473722"
"15532","2010-01-21 00:00:00","81","2","5","83.0361107850588"
"15533","2010-10-19 00:00:00","80","1","5","83.4406179724081"
"15534","2010-07-13 00:00:00","19","2","3","36.662577899695"
"15535","2011-02-06 00:00:00","79","7","2","72.8972597713817"
"15536","2007-10-16 00:00:00","46","2","3","24.0931520445022"
"15537","2010-08-01 00:00:00","7","4","2","47.8853401872668"
"15538","2008-02-28 00:00:00","37","2","3","83.2583858325131"
"15539","2009-12-01 00:00:00","67","3","3","72.7223073308033"
"15540","2008-02-01 00:00:00","49","6","5","64.484035936419"
"15541","2010-02-10 00:00:00","37","9","2","22.127928615868"
"15542","2008-09-18 00:00:00","32","1","3","52.9413441548453"
"15543","2010-09-05 00:00:00","30","5","2","59.4456228473407"
"15544","2009-08-23 00:00:00","80","1","1","64.9991114445693"
"15545","2011-01-16 00:00:00","80","1","2","60.4801944868557"
"15546","2011-03-19 00:00:00","69","5","5","63.650823748973"
"15547","2009-03-23 00:00:00","48","1","5","57.6588894237623"
"15548","2009-12-26 00:00:00","2","2","5","53.8088823979487"
"15549","2009-06-27 00:00:00","37","3","3","73.6137428678644"
"15550","2008-09-20 00:00:00","32","1","1","39.7270866747602"
"15551","2011-01-16 00:00:00","18","6","3","23.7457097513505"
"15552","2009-08-18 00:00:00","37","3","5","81.6969087059953"
"15553","2010-02-24 00:00:00","63","7","3","71.6317472240205"
"15554","2009-09-27 00:00:00","73","3","4","48.9144067013165"
"15555","2009-10-13 00:00:00","38","9","5","26.3619476236794"
"15556","2009-03-31 00:00:00","23","6","4","36.0350011906913"
"15557","2008-10-14 00:00:00","48","1","5","22.1818431217408"
"15558","2011-01-23 00:00:00","73","9","5","59.4142191587372"
"15559","2009-06-10 00:00:00","80","1","1","57.8972454453653"
"15560","2010-01-22 00:00:00","87","8","4","40.4572530481659"
"15561","2010-10-05 00:00:00","38","3","2","39.0812205724541"
"15562","2011-02-19 00:00:00","58","7","4","23.3696779467814"
"15563","2008-02-10 00:00:00","39","3","3","72.2748580273342"
"15564","2009-09-03 00:00:00","19","2","5","42.6465040417728"
"15565","2008-10-06 00:00:00","39","3","1","40.49370155849"
"15566","2010-03-09 00:00:00","8","5","2","65.3009268918512"
"15567","2008-02-09 00:00:00","19","3","2","67.4517981792063"
"15568","2009-10-19 00:00:00","28","5","2","22.3602619870708"
"15569","2008-04-19 00:00:00","75","1","2","75.7071526418283"
"15570","2010-05-06 00:00:00","46","3","3","31.209417139416"
"15571","2010-02-24 00:00:00","9","5","3","72.2697387908089"
"15572","2011-02-19 00:00:00","51","1","3","23.1146777312874"
"15573","2010-07-19 00:00:00","87","7","4","54.4858286524264"
"15574","2009-12-13 00:00:00","84","5","4","44.6644247247078"
"15575","2009-09-18 00:00:00","37","9","3","43.0085724762823"
"15576","2010-02-04 00:00:00","60","4","5","32.3206527837372"
"15577","2007-08-28 00:00:00","25","8","3","82.5084832184161"
"15578","2008-03-26 00:00:00","1","8","1","57.3363377420943"
"15579","2008-01-22 00:00:00","51","1","4","59.3715063259187"
"15580","2009-11-25 00:00:00","32","1","5","64.9905924110949"
"15581","2011-04-14 00:00:00","73","3","5","33.2770275857402"
"15582","2011-03-28 00:00:00","25","7","4","72.157662662056"
"15583","2008-06-04 00:00:00","44","8","3","62.086505535428"
"15584","2008-02-19 00:00:00","89","2","4","22.2061231106065"
"15585","2011-03-16 00:00:00","63","7","1","61.9419401689358"
"15586","2010-03-03 00:00:00","37","9","2","22.2186783820565"
"15587","2008-03-23 00:00:00","21","2","1","29.5575129946391"
"15588","2010-09-18 00:00:00","86","7","1","35.4895123294215"
"15589","2010-03-21 00:00:00","1","7","5","77.913415964344"
"15590","2008-06-23 00:00:00","37","3","1","61.3944253184781"
"15591","2008-03-19 00:00:00","42","1","1","58.9534452632605"
"15592","2011-03-21 00:00:00","28","5","1","61.3600881297273"
"15593","2011-03-21 00:00:00","59","5","1","36.3352933494889"
"15594","2010-10-13 00:00:00","58","7","4","23.5545083797113"
"15595","2010-08-25 00:00:00","37","3","1","71.8300726941173"
"15596","2009-06-25 00:00:00","86","7","3","45.7646550118371"
"15597","2007-10-06 00:00:00","46","2","4","70.840959436668"
"15598","2010-10-02 00:00:00","82","1","1","61.1076212961111"
"15599","2009-10-13 00:00:00","72","9","4","56.8178274909424"
"15600","2009-12-31 00:00:00","7","5","4","68.0473555979834"
"15601","2010-04-15 00:00:00","1","7","5","73.3003009269483"
"15602","2010-03-15 00:00:00","82","1","4","62.0575835375968"
"15603","2009-11-27 00:00:00","61","3","4","35.6022863704658"
"15604","2009-10-01 00:00:00","63","7","4","23.4709760931236"
"15605","2009-10-10 00:00:00","32","1","5","71.4049701824588"
"15606","2010-01-12 00:00:00","51","1","1","71.9691030449505"
"15607","2010-02-09 00:00:00","127","3","4","49.6660469371789"
"15608","2010-02-14 00:00:00","44","8","5","73.3208304175854"
"15609","2010-03-15 00:00:00","44","7","1","41.46525315931"
"15610","2010-04-18 00:00:00","80","1","1","66.2052207590595"
"15611","2009-12-17 00:00:00","79","7","3","48.6923808912182"
"15612","2009-12-04 00:00:00","89","3","5","59.5728991166399"
"15613","2009-03-13 00:00:00","59","4","1","35.6972743508688"
"15614","2010-01-01 00:00:00","32","1","4","36.292920646225"
"15615","2009-12-01 00:00:00","11","9","5","65.1921428125874"
"15616","2010-03-13 00:00:00","59","4","4","39.989593389304"
"15617","2009-11-20 00:00:00","35","3","4","48.5120712009566"
"15618","2009-11-01 00:00:00","82","1","3","50.3965773216044"
"15619","2009-10-24 00:00:00","17","8","5","28.3106123060813"
"15620","2010-03-26 00:00:00","23","6","1","68.8492380669622"
"15621","2009-12-08 00:00:00","51","1","4","51.1256794984189"
"15622","2010-03-27 00:00:00","81","2","2","73.251844033066"
"15623","2009-11-11 00:00:00","32","1","2","27.0110335010672"
"15624","2009-11-15 00:00:00","79","8","4","64.5602087240426"
"15625","2009-11-12 00:00:00","18","6","2","49.226268674535"
"15626","2010-01-28 00:00:00","41","4","1","66.3065245089182"
"15627","2009-12-02 00:00:00","91","8","3","39.6298153534698"
"15628","2009-07-09 00:00:00","19","3","3","66.194069503421"
"15629","2009-12-04 00:00:00","35","9","1","72.3853855256786"
"15630","2009-12-12 00:00:00","19","3","5","61.5528266845018"
"15631","2010-03-19 00:00:00","79","8","3","71.7820950915935"
"15632","2009-11-13 00:00:00","32","1","4","70.2004424521611"
"15633","2010-02-15 00:00:00","32","1","3","44.3473208597631"
"15634","2009-12-15 00:00:00","51","1","5","40.9185987148421"
"15635","2009-11-26 00:00:00","51","1","3","79.428700926162"
"15636","2009-06-17 00:00:00","42","1","5","81.0599468939341"
"15637","2009-12-31 00:00:00","1","8","4","62.8544893764392"
"15638","2010-01-01 00:00:00","80","1","1","39.20221230975"
"15639","2009-11-24 00:00:00","25","7","5","26.7993499306025"
"15640","2010-05-19 00:00:00","19","3","2","60.0331720987569"
"15641","2010-03-22 00:00:00","2","3","2","26.8207328379385"
"15642","2009-11-16 00:00:00","5","9","2","25.2437590872755"
"15643","2009-12-30 00:00:00","1","7","1","60.9232862066927"
"15644","2009-09-26 00:00:00","7","5","5","59.2398035476355"
"15645","2009-10-23 00:00:00","30","4","1","54.093394812141"
"15646","2010-02-12 00:00:00","39","3","1","63.9451136810343"
"15647","2010-02-08 00:00:00","44","8","5","32.3280353362486"
"15648","2009-12-10 00:00:00","86","7","5","58.7256560162321"
"15649","2009-08-18 00:00:00","23","6","3","41.7203496564537"
"15650","2010-02-04 00:00:00","23","6","3","53.0629151221243"
"15651","2009-11-12 00:00:00","49","6","3","41.2804660144462"
"15652","2010-01-14 00:00:00","79","7","4","58.6949660565508"
"15653","2010-01-13 00:00:00","62","3","1","20.8860763907377"
"15654","2010-01-12 00:00:00","47","2","3","70.1193067204964"
"15655","2009-11-30 00:00:00","70","3","3","68.746711835942"
"15656","2009-11-12 00:00:00","86","8","4","52.1115473551644"
"15657","2010-01-12 00:00:00","35","9","3","40.9456219669633"
"15658","2009-12-15 00:00:00","73","3","3","43.6402797767616"
"15659","2010-04-13 00:00:00","1","8","5","69.2991672299795"
"15660","2010-02-13 00:00:00","32","1","4","29.8556596380087"
"15661","2009-12-07 00:00:00","34","9","3","50.531223972752"
"15662","2010-03-19 00:00:00","37","3","2","55.1068837611013"
"15663","2010-01-20 00:00:00","61","3","3","34.1517001971451"
"15664","2009-11-21 00:00:00","59","5","4","46.4736323149648"
"15665","2010-01-02 00:00:00","50","5","2","56.5243733213585"
"15666","2010-01-04 00:00:00","21","3","3","69.2146217932763"
"15667","2010-01-18 00:00:00","37","9","3","62.0424401832255"
"15668","2010-05-31 00:00:00","31","3","2","50.1348765334998"
"15669","2009-12-09 00:00:00","25","7","4","56.6247417804271"
"15670","2009-07-29 00:00:00","5","3","2","61.2633237052852"
"15671","2009-12-16 00:00:00","23","6","2","57.3876336381786"
"15672","2010-04-30 00:00:00","32","1","3","20.0874680497371"
"15673","2010-01-30 00:00:00","32","1","5","73.2620186653193"
"15674","2010-03-28 00:00:00","63","7","1","31.0963122380165"
"15675","2009-09-10 00:00:00","62","2","5","63.8989074846626"
"15676","2009-12-20 00:00:00","19","9","3","29.2694124989346"
"15677","2010-03-01 00:00:00","37","3","5","64.4625887789043"
"15678","2010-02-19 00:00:00","48","1","1","40.6356152473051"
"15679","2010-03-29 00:00:00","23","6","1","45.3868840661541"
"15680","2010-03-05 00:00:00","79","8","4","59.7966529802947"
"15681","2010-02-16 00:00:00","48","1","4","40.0068900425796"
"15682","2009-12-29 00:00:00","68","6","4","74.6404398793582"
"15683","2010-02-22 00:00:00","20","5","1","38.2883401255108"
"15684","2009-07-06 00:00:00","86","8","1","23.4959448953568"
"15685","2010-02-14 00:00:00","73","3","5","36.475556570265"
"15686","2010-01-16 00:00:00","25","7","5","25.5568343025454"
"15687","2009-12-04 00:00:00","26","7","4","25.3023739150747"
"15688","2009-12-21 00:00:00","5","3","5","60.0366479745942"
"15689","2009-09-19 00:00:00","19","9","3","49.1284298137971"
"15690","2010-01-15 00:00:00","63","7","1","41.6046442603233"
"15691","2009-09-06 00:00:00","25","8","1","82.841708908187"
"15692","2010-02-22 00:00:00","80","1","1","49.2017499433623"
"15693","2009-12-11 00:00:00","3","9","3","61.6097891344082"
"15694","2009-04-20 00:00:00","37","9","3","81.8828350097126"
"15695","2010-02-06 00:00:00","7","5","5","64.8460648419224"
"15696","2009-10-06 00:00:00","42","1","2","76.16183001813"
"15697","2009-08-19 00:00:00","32","1","3","70.8289794166526"
"15698","2010-02-11 00:00:00","3","3","1","52.1747263759223"
"15699","2010-02-10 00:00:00","18","6","4","49.21087834525"
"15700","2010-01-20 00:00:00","56","7","1","36.6900478048856"
"15701","2010-05-09 00:00:00","31","2","1","74.546221181812"
"15702","2010-02-16 00:00:00","59","5","4","48.4117926545896"
"15703","2010-04-02 00:00:00","37","3","1","57.0734608705039"
"15704","2009-08-12 00:00:00","127","3","3","46.1764790795152"
"15705","2009-09-07 00:00:00","5","9","5","55.9611917813161"
"15706","2010-02-27 00:00:00","34","9","2","49.5203181832138"
"15707","2009-11-21 00:00:00","63","7","3","31.5317204175114"
"15708","2009-10-24 00:00:00","1","8","5","20.7368337712109"
"15709","2009-12-11 00:00:00","89","2","2","23.2755325027271"
"15710","2010-02-08 00:00:00","63","7","2","28.7622294213737"
"15711","2009-11-14 00:00:00","37","9","4","38.8401635283373"
"15712","2010-02-20 00:00:00","89","3","3","37.1414284776574"
"15713","2009-11-19 00:00:00","47","3","2","33.7140539392066"
"15714","2010-01-25 00:00:00","80","1","2","61.5385671321615"
"15715","2009-12-30 00:00:00","52","7","3","66.8701546523163"
"15716","2009-10-17 00:00:00","23","6","5","57.8746690167735"
"15717","2010-01-07 00:00:00","37","9","1","36.198286377406"
"15718","2010-04-05 00:00:00","1","7","4","56.0335688028872"
"15719","2009-12-23 00:00:00","24","8","2","50.1209498372264"
"15720","2010-02-20 00:00:00","62","2","2","64.6366062146068"
"15721","2009-09-23 00:00:00","35","9","1","49.7647290795806"
"15722","2009-10-16 00:00:00","17","8","3","41.4267594003554"
"15723","2010-01-03 00:00:00","80","1","2","79.420876993291"
"15724","2010-05-18 00:00:00","79","8","2","26.6802430852663"
"15725","2010-02-23 00:00:00","31","3","4","21.2769779598275"
"15726","2010-02-18 00:00:00","27","6","2","22.5340161112901"
"15727","2010-03-15 00:00:00","1","8","4","46.4658608111533"
"15728","2010-03-21 00:00:00","37","3","4","22.5867587493386"
"15729","2010-03-22 00:00:00","19","9","5","77.7675076233153"
"15730","2010-03-14 00:00:00","32","1","5","46.8996336613443"
"15731","2010-03-03 00:00:00","9","5","1","71.5408435298417"
"15732","2009-08-12 00:00:00","64","2","1","59.6994010425242"
"15733","2010-04-29 00:00:00","25","8","2","53.1319142803847"
"15734","2009-08-22 00:00:00","39","3","2","33.2901043444268"
"15735","2010-02-23 00:00:00","45","1","1","40.6910466046567"
"15736","2009-10-08 00:00:00","32","1","3","19.7286141931672"
"15737","2010-02-17 00:00:00","63","8","3","67.3657129341473"
"15738","2009-09-20 00:00:00","37","9","2","70.3651441970041"
"15739","2010-04-11 00:00:00","89","2","3","39.7147060729831"
"15740","2010-03-13 00:00:00","51","1","3","28.2768967732982"
"15741","2010-04-17 00:00:00","21","3","2","72.7408113214288"
"15742","2010-03-14 00:00:00","19","3","2","60.5205185586685"
"15743","2010-02-20 00:00:00","80","1","5","34.652363524102"
"15744","2010-04-09 00:00:00","62","3","2","30.0035799083939"
"15745","2009-08-04 00:00:00","47","2","1","65.7824583260961"
"15746","2009-09-22 00:00:00","80","1","3","77.0397391450589"
"15747","2009-10-25 00:00:00","44","7","4","46.0204405348585"
"15748","2010-03-09 00:00:00","1","7","2","46.5871340663984"
"15749","2009-05-06 00:00:00","5","9","5","47.9717149422958"
"15750","2010-03-25 00:00:00","31","9","4","32.9112223001022"
"15751","2010-02-07 00:00:00","17","7","3","41.8310164891919"
"15752","2010-03-12 00:00:00","37","9","4","67.9356363695931"
"15753","2010-03-10 00:00:00","19","3","4","62.3609249164862"
"15754","2009-10-05 00:00:00","74","4","1","39.1873411730792"
"15755","2010-04-12 00:00:00","19","9","5","67.4032626125917"
"15756","2009-10-08 00:00:00","89","3","4","26.0540057284851"
"15757","2010-03-24 00:00:00","4","9","5","77.3655166980312"
"15758","2009-07-16 00:00:00","37","3","3","35.6667945506487"
"15759","2010-04-05 00:00:00","1","8","1","25.2325353307999"
"15760","2010-04-06 00:00:00","79","7","2","51.9685129917492"
"15761","2009-10-22 00:00:00","63","8","2","52.5582612555085"
"15762","2010-04-12 00:00:00","82","1","5","32.2204337365473"
"15763","2009-10-21 00:00:00","59","5","5","46.2258570609073"
"15764","2010-04-01 00:00:00","1","7","1","27.73668446568"
"15765","2010-05-10 00:00:00","32","1","1","42.6794028279664"
"15766","2009-10-03 00:00:00","1","8","5","70.271820977833"
"15767","2009-10-04 00:00:00","37","3","3","28.6270690188874"
"15768","2009-08-19 00:00:00","53","2","5","49.9239864563001"
"15769","2010-03-23 00:00:00","27","6","1","53.8890230271835"
"15770","2010-03-10 00:00:00","49","6","4","36.5494182419623"
"15771","2010-02-24 00:00:00","59","5","5","22.5910348812035"
"15772","2009-10-09 00:00:00","32","1","2","68.87432016621"
"15773","2009-10-17 00:00:00","1","7","2","63.6133251115711"
"15774","2009-05-24 00:00:00","32","1","5","35.2317354895489"
"15775","2010-04-27 00:00:00","2","2","4","27.9957011114952"
"15776","2009-12-12 00:00:00","50","4","3","45.3546263653102"
"15777","2010-04-26 00:00:00","19","9","4","72.0920619124734"
"15778","2010-03-11 00:00:00","80","1","1","69.6687115974647"
"15779","2009-10-28 00:00:00","23","6","4","82.0265605820721"
"15780","2010-03-12 00:00:00","1","8","5","72.0922019151712"
"15781","2010-02-25 00:00:00","63","7","5","38.9181334496011"
"15782","2009-10-03 00:00:00","56","8","2","41.650118700469"
"15783","2010-04-23 00:00:00","76","4","4","72.3687643017711"
"15784","2009-07-25 00:00:00","59","5","1","45.8431536100601"
"15785","2010-04-12 00:00:00","19","3","4","49.3293065428262"
"15786","2010-06-06 00:00:00","34","3","1","79.5675740661245"
"15787","2010-04-30 00:00:00","20","5","3","70.7695501147449"
"15788","2010-05-03 00:00:00","44","8","4","20.8515290104016"
"15789","2009-08-29 00:00:00","59","5","2","65.6540963083413"
"15790","2009-10-12 00:00:00","24","8","2","34.4611108820132"
"15791","2010-04-10 00:00:00","73","3","2","50.9934637676137"
"15792","2010-03-06 00:00:00","17","7","2","47.9395231868397"
"15793","2010-04-16 00:00:00","31","3","3","41.3155151947211"
"15794","2010-03-29 00:00:00","5","9","2","30.6526965747892"
"15795","2009-10-27 00:00:00","82","1","5","31.3083190138213"
"15796","2010-05-05 00:00:00","46","3","1","22.8520499696183"
"15797","2010-05-13 00:00:00","44","8","1","25.4765938063977"
"15798","2009-10-29 00:00:00","12","9","5","42.9243772842143"
"15799","2009-11-07 00:00:00","34","3","5","70.3642448427121"
"15800","2009-12-24 00:00:00","49","6","4","36.4347594883989"
"15801","2010-05-22 00:00:00","33","9","2","56.8475757837646"
"15802","2010-05-12 00:00:00","62","3","1","27.7052876938724"
"15803","2010-05-07 00:00:00","73","9","5","25.3336345217131"
"15804","2010-03-07 00:00:00","63","8","2","65.8303549397312"
"15805","2009-12-05 00:00:00","23","6","5","34.5397269643207"
"15806","2010-05-22 00:00:00","31","3","2","77.883767735401"
"15807","2010-05-09 00:00:00","25","8","5","45.6049042638465"
"15808","2009-11-12 00:00:00","91","8","2","26.2109369255145"
"15809","2010-05-13 00:00:00","17","8","3","69.5539486471219"
"15810","2010-05-05 00:00:00","19","3","5","59.7863131421807"
"15811","2009-10-18 00:00:00","63","7","5","23.7313802246185"
"15812","2010-11-21 00:00:00","35","3","2","65.478682685089"
"15813","2011-05-09 00:00:00","17","8","2","73.7963035936582"
"15814","2010-09-24 00:00:00","38","9","3","71.7731416364137"
"15815","2010-10-17 00:00:00","39","9","2","39.9907101601779"
"15816","2011-06-01 00:00:00","37","9","2","50.2862339616904"
"15817","2011-07-18 00:00:00","8","4","2","77.6677931193577"
"15818","2011-01-05 00:00:00","73","9","4","74.8270815883643"
"15819","2011-03-07 00:00:00","73","3","3","38.8979905932955"
"15820","2010-05-28 00:00:00","19","3","4","26.5060970081883"
"15821","2010-10-03 00:00:00","23","6","5","53.5911059881571"
"15822","2011-03-09 00:00:00","84","4","1","39.3361825329067"
"15823","2010-11-16 00:00:00","27","6","4","49.7286399602523"
"15824","2011-05-14 00:00:00","19","3","1","25.6285842268919"
"15825","2011-05-19 00:00:00","79","7","1","25.9593593251066"
"15826","2011-06-07 00:00:00","42","1","2","61.1864231375665"
"15827","2010-12-24 00:00:00","47","3","1","41.3585459282981"
"15828","2010-07-19 00:00:00","1","7","1","30.4386577480088"
"15829","2011-05-20 00:00:00","1","8","2","52.117395513927"
"15830","2010-05-07 00:00:00","84","4","4","71.5061301527825"
"15831","2010-04-13 00:00:00","37","3","3","45.069233391342"
"15832","2010-12-05 00:00:00","32","1","3","34.8206421605215"
"15833","2010-10-02 00:00:00","39","3","2","52.563450209144"
"15834","2010-11-10 00:00:00","49","6","4","62.2205069213403"
"15835","2010-09-30 00:00:00","12","2","4","45.8531262430215"
"15836","2010-11-04 00:00:00","65","3","1","71.5131295473744"
"15837","2010-09-18 00:00:00","75","1","2","76.2333635782836"
"15838","2010-11-08 00:00:00","82","1","4","72.6265186697156"
"15839","2010-03-27 00:00:00","46","9","1","53.3352873468318"
"15840","2010-06-07 00:00:00","17","7","4","27.8965475037373"
"15841","2010-10-20 00:00:00","17","8","3","65.2635304693696"
"15842","2011-03-15 00:00:00","7","4","2","69.8627497093927"
"15843","2010-08-11 00:00:00","17","7","1","64.4468144725289"
"15844","2010-05-14 00:00:00","59","4","4","72.0573119536706"
"15845","2010-05-18 00:00:00","38","9","5","63.0430939686513"
"15846","2010-07-18 00:00:00","81","2","5","70.3233025190545"
"15847","2010-10-31 00:00:00","32","1","1","85.8324290491011"
"15848","2010-04-14 00:00:00","41","5","2","29.6101218209789"
"15849","2010-09-21 00:00:00","56","8","1","74.8005364905005"
"15850","2010-12-31 00:00:00","81","3","2","70.3064049987219"
"15851","2010-06-15 00:00:00","1","7","1","43.2383678477978"
"15852","2010-11-11 00:00:00","42","1","3","78.4562753715676"
"15853","2010-05-04 00:00:00","5","9","1","24.5356459348925"
"15854","2010-10-08 00:00:00","47","9","2","50.4668233010199"
"15855","2010-07-23 00:00:00","81","9","4","55.2115841739444"
"15856","2010-10-20 00:00:00","47","9","4","63.2970551419063"
"15857","2010-04-26 00:00:00","73","9","5","46.7912139062362"
"15858","2010-10-30 00:00:00","80","1","3","52.3514071966199"
"15859","2010-05-04 00:00:00","84","4","3","48.9706495535249"
"15860","2010-08-16 00:00:00","59","4","3","66.4763391982208"
"15861","2010-10-07 00:00:00","63","7","5","45.4282537081616"
"15862","2010-04-26 00:00:00","76","4","5","62.3717298065515"
"15863","2010-10-14 00:00:00","80","1","4","31.392556442671"
"15864","2011-03-23 00:00:00","16","3","3","64.5965769060111"
"15865","2010-04-24 00:00:00","39","9","4","39.3109818912586"
"15866","2010-04-13 00:00:00","84","4","5","55.8481491674559"
"15867","2011-03-06 00:00:00","42","1","2","31.0144245558068"
"15868","2010-07-01 00:00:00","1","8","3","74.0506012794102"
"15869","2010-05-22 00:00:00","6","8","3","50.85984786598"
"15870","2010-05-15 00:00:00","20","5","5","68.0125435517948"
"15871","2010-11-01 00:00:00","32","1","5","44.9865382528571"
"15872","2010-06-21 00:00:00","3","9","5","40.2399783952785"
"15873","2010-11-15 00:00:00","5","3","2","37.9348646887959"
"15874","2010-05-29 00:00:00","40","5","5","72.9751843024578"
"15875","2010-07-07 00:00:00","25","8","2","69.8558923578783"
"15876","2010-08-07 00:00:00","26","7","1","55.7027569626521"
"15877","2010-09-18 00:00:00","89","3","1","48.8013030718056"
"15878","2010-04-21 00:00:00","44","7","1","68.985033775826"
"15879","2010-11-21 00:00:00","35","9","5","56.5947032967161"
"15880","2010-10-30 00:00:00","4","3","1","31.6761937103897"
"15881","2010-10-26 00:00:00","63","8","5","22.2883049482836"
"15882","2010-08-05 00:00:00","5","3","1","44.4070510057519"
"15883","2010-11-13 00:00:00","48","1","4","38.5512672662514"
"15884","2010-08-02 00:00:00","62","3","1","24.5264348295754"
"15885","2010-10-21 00:00:00","32","1","2","46.3856807855216"
"15886","2010-10-06 00:00:00","91","8","2","24.8738745279181"
"15887","2010-12-22 00:00:00","63","8","4","50.6419815138802"
"15888","2011-04-13 00:00:00","30","5","1","21.5598030687494"
"15889","2010-09-18 00:00:00","32","1","1","36.6653266038385"
"15890","2010-08-09 00:00:00","88","2","5","22.0222791535466"
"15891","2010-10-23 00:00:00","5","9","1","48.71606377244"
"15892","2011-02-11 00:00:00","9","4","1","23.9118705605994"
"15893","2010-12-02 00:00:00","67","3","1","42.7526806221359"
"15894","2010-11-21 00:00:00","63","7","3","53.3373694946937"
"15895","2010-05-27 00:00:00","79","7","3","74.7954554352867"
"15896","2010-07-20 00:00:00","24","7","4","67.6731380484841"
"15897","2010-12-29 00:00:00","12","3","3","42.9293562674656"
"15898","2010-07-27 00:00:00","59","4","4","53.6375845089756"
"15899","2010-11-15 00:00:00","63","7","4","63.0128071209936"
"15900","2010-11-02 00:00:00","19","9","4","44.6421340826565"
"15901","2010-12-04 00:00:00","76","4","1","44.724199011421"
"15902","2010-08-09 00:00:00","34","3","3","28.9733726627085"
"15903","2011-01-23 00:00:00","29","5","3","74.3798564021288"
"15904","2010-07-27 00:00:00","30","5","5","34.2640921983533"
"15905","2011-01-22 00:00:00","73","3","1","67.2253249898882"
"15906","2010-08-16 00:00:00","18","6","5","55.792397730526"
"15907","2010-12-07 00:00:00","44","8","1","76.1191381541473"
"15908","2010-07-07 00:00:00","73","3","3","40.8974267806908"
"15909","2010-05-09 00:00:00","39","9","5","67.117808354087"
"15910","2010-12-08 00:00:00","17","7","5","43.3453577864546"
"15911","2010-07-28 00:00:00","19","9","4","38.9177997675508"
"15912","2010-08-20 00:00:00","50","4","4","57.5413038178843"
"15913","2010-12-12 00:00:00","37","9","5","49.9467255132661"
"15914","2010-08-08 00:00:00","54","3","2","27.6294545301343"
"15915","2010-12-31 00:00:00","46","3","2","25.9708266565677"
"15916","2010-07-22 00:00:00","73","9","3","30.9337562345432"
"15917","2011-02-11 00:00:00","35","3","4","22.9241946019644"
"15918","2010-05-28 00:00:00","24","7","3","60.3592315403467"
"15919","2011-01-10 00:00:00","34","3","3","37.1607619713999"
"15920","2010-08-03 00:00:00","89","3","4","66.7009979045885"
"15921","2010-09-19 00:00:00","1","7","1","55.5698118421387"
"15922","2011-03-10 00:00:00","91","8","2","39.9678654309808"
"15923","2010-05-30 00:00:00","74","4","4","77.5783304019164"
"15924","2011-02-18 00:00:00","44","7","4","73.8203784920512"
"15925","2010-11-02 00:00:00","1","8","1","78.1371273982703"
"15926","2011-01-14 00:00:00","90","9","2","28.679826911874"
"15927","2010-08-21 00:00:00","30","5","4","33.4491808043673"
"15928","2011-01-20 00:00:00","37","3","2","64.904889710511"
"15929","2010-05-09 00:00:00","62","3","5","40.1853990613896"
"15930","2010-12-28 00:00:00","62","3","1","71.1000852049944"
"15931","2010-06-10 00:00:00","80","1","1","26.4973633791631"
"15932","2010-08-16 00:00:00","17","8","2","71.9679504648717"
"15933","2010-08-15 00:00:00","69","5","5","20.6897893703131"
"15934","2010-10-28 00:00:00","82","1","1","31.4807768345445"
"15935","2010-07-29 00:00:00","47","3","4","55.9856048817053"
"15936","2011-01-09 00:00:00","63","8","4","49.6832160329681"
"15937","2010-10-26 00:00:00","127","3","4","49.319418577121"
"15938","2011-01-25 00:00:00","34","9","3","70.124666817418"
"15939","2011-01-16 00:00:00","41","4","5","71.9547641920902"
"15940","2010-05-17 00:00:00","5","3","4","31.3009132419684"
"15941","2010-07-30 00:00:00","34","9","2","66.1331583929166"
"15942","2010-10-13 00:00:00","2","3","4","62.015902991861"
"15943","2011-02-15 00:00:00","40","5","2","28.2156166393753"
"15944","2010-07-10 00:00:00","29","4","2","75.5916213712614"
"15945","2010-09-12 00:00:00","25","8","1","25.140966045103"
"15946","2011-05-16 00:00:00","82","1","2","46.1594336178707"
"15947","2010-08-16 00:00:00","68","6","5","58.3972582422972"
"15948","2010-10-06 00:00:00","42","1","3","38.636620454189"
"15949","2010-07-07 00:00:00","19","3","5","35.9921477609502"
"15950","2011-04-28 00:00:00","44","7","1","53.8584459805018"
"15951","2010-10-15 00:00:00","82","1","3","45.609434597948"
"15952","2010-08-16 00:00:00","32","1","3","53.3708769978945"
"15953","2010-08-16 00:00:00","12","9","1","52.9788346221241"
"15954","2010-11-16 00:00:00","63","7","5","31.3523000410314"
"15955","2010-06-13 00:00:00","49","6","4","34.9666164628105"
"15956","2011-03-10 00:00:00","73","9","1","77.1134903787062"
"15957","2010-12-29 00:00:00","32","1","4","75.7303692637443"
"15958","2010-12-22 00:00:00","66","6","5","65.3758642197809"
"15959","2010-07-12 00:00:00","42","1","1","30.8662566777191"
"15960","2010-07-02 00:00:00","79","8","3","71.4230919233403"
"15961","2010-10-22 00:00:00","32","1","3","27.1384909347244"
"15962","2011-01-01 00:00:00","37","9","5","45.5749120222618"
"15963","2011-02-03 00:00:00","11","3","3","47.1341438837006"
